201406010000, 0.0222439
201406010010, 0.0590278
201406010020, 0.0172526
201406010030, 0.023763
201406010040, 0.0761719
201406010050, 0.102105
201406010100, 0.0735677
201406010110, 0.477648
201406010120, 0.406141
201406010130, 0.87934
201406010140, 1.03874
201406010150, 0.751736
201406010200, 1.02062
201406010210, 0.809787
201406010220, 0.302192
201406010230, 0.272895
201406010240, 0.468424
201406010250, 0.36697
201406010300, 0.789279
201406010310, 0.706272
201406010320, 1.34125
201406010330, 1.45182
201406010340, 1.86589
201406010350, 1.73112
201406010400, 2.34939
201406010410, 2.14724
201406010420, 2.74805
201406010430, 1.47656
201406010440, 2.50109
201406010450, 2.43511
201406010500, 1.67405
201406010510, 2.02832
201406010520, 2.04449
201406010530, 1.97993
201406010540, 2.10612
201406010550, 2.72038
201406010600, 1.57259
201406010610, 2.13878
201406010620, 1.92914
201406010630, 1.46723
201406010640, 1.50141
201406010650, 1.61513
201406010700, 2.13856
201406010710, 1.61968
201406010720, 1.64225
201406010730, 1.38064
201406010740, 0.0641276
201406010750, 0.0129123
201406010800, 0.000217014
201406010810, 0.121636
201406010820, 0.129123
201406010830, 0
201406010840, 0
201406010850, 0
201406010900, 0.00759549
201406010910, 0.00325521
201406010920, 0
201406010930, 0
201406010940, 0
201406010950, 0.000542535
201406011000, 0.000108507
201406011010, 0.00282118
201406011020, 0
201406011030, 0.0186632
201406011040, 0
201406011050, 0.000108507
201406011100, 0.00412326
201406011110, 0.00455729
201406011130, 0
201406011140, 0.0187717
201406011150, 0.00217014
201406011200, 0.00564236
201406011210, 0
201406011220, 0.0146484
201406011230, 0.000976562
201406011240, 0.00325521
201406011250, 0
201406011300, 0
201406011310, 0.000108507
201406011320, 0.000542535
201406011330, 0
201406011340, 0.0107422
201406011350, 0
201406011400, 0
201406011410, 0.00976562
201406011420, 0.000542535
201406011430, 0.00596788
201406011440, 0.00499132
201406011450, 0.0136719
201406011500, 0.00813802
201406011510, 0.0148655
201406011520, 0.0345052
201406011530, 0.000325521
201406011540, 0.00260417
201406011550, 0.0300564
201406011600, 0.00813802
201406011610, 0.00911458
201406011620, 0.0015191
201406011630, 0.0238715
201406011640, 0.0104167
201406011650, 0.00227865
201406011700, 0.0173611
201406011710, 0.0163845
201406011720, 0.015842
201406011730, 0.0215929
201406011740, 0.0168186
201406011750, 0.0184462
201406011800, 0.00368924
201406011810, 0.0171441
201406011820, 0.00553385
201406011830, 0.0184462
201406011840, 0.00195312
201406011850, 0.00748698
201406011900, 0
201406011910, 0
201406011920, 0.00585938
201406011930, 0.00195312
201406011940, 0.00347222
201406011950, 0.00347222
201406012000, 0.0094401
201406012010, 0.00792101
201406012020, 0.112196
201406012030, 0
201406012040, 0.00423177
201406012050, 0.0016276
201406012100, 0.00249566
201406012110, 0
201406012120, 0
201406012130, 0.0558811
201406012140, 0.0121528
201406012150, 0.047092
201406012200, 0.0203993
201406012210, 0.0936415
201406012220, 0.0630425
201406012230, 0.0824653
201406012240, 0.205621
201406012250, 0.0837674
201406012300, 0.212023
201406012310, 0.149848
201406012320, 0.00303819
201406012330, 0.0109592
201406012340, 0.0111762
201406012350, 0
201406020000, 0.0987413
201406020010, 0.215278
201406020020, 1.1467
201406020030, 1.52995
201406020040, 0.937066
201406020050, 0.956272
201406020100, 3.03309
201406020110, 3.61447
201406020120, 3.78885
201406020130, 4.10851
201406020140, 5.16547
201406020150, 5.56695
201406020200, 5.33539
201406020210, 5.57422
201406020220, 8.01324
201406020230, 7.48557
201406020240, 7.50673
201406020250, 7.95095
201406020300, 6.83301
201406020310, 6.486
201406020320, 9.50608
201406020330, 8.53526
201406020340, 9.35634
201406020350, 9.36415
201406020400, 6.30827
201406020410, 8.35352
201406020420, 10.7405
201406020430, 10.1319
201406020440, 8.76161
201406020450, 8.70671
201406020500, 8.37869
201406020510, 8.03223
201406020520, 7.57758
201406020530, 7.21723
201406020540, 7.76606
201406020550, 7.04568
201406020600, 7.20573
201406020610, 6.79829
201406020620, 5.45269
201406020630, 4.7946
201406020640, 5.02941
201406020650, 3.29774
201406020700, 4.52333
201406020710, 3.7436
201406020720, 2.53016
201406020730, 2.83127
201406020740, 3.19607
201406020750, 3.87033
201406020800, 1.80187
201406020810, 2.01617
201406020820, 2.15951
201406020830, 2.11632
201406020840, 1.19748
201406020850, 1.47428
201406020900, 1.45801
201406020910, 0.44911
201406020920, 1.09332
201406020930, 0.0496962
201406020940, 0.369683
201406020950, 0.0997179
201406021000, 1.05577
201406021010, 0.933485
201406021020, 0.803277
201406021030, 1.08865
201406021040, 0.459744
201406021050, 0.939562
201406021100, 0.762044
201406021110, 0.876736
201406021120, 1.3622
201406021130, 0.982747
201406021140, 1.32389
201406021150, 0.661458
201406021200, 0.866211
201406021210, 1.39269
201406021220, 1.53798
201406021230, 0
201406021240, 0.0104167
201406021250, 1.18772
201406021300, 0.594618
201406021310, 1.21984
201406021320, 0.894206
201406021330, 3.02865
201406021340, 1.75119
201406021350, 1.54753
201406021400, 1.85124
201406021410, 2.05067
201406021420, 2.31858
201406021430, 2.15723
201406021440, 2.18077
201406021450, 2.88976
201406021500, 2.03668
201406021510, 2.29807
201406021520, 3.14779
201406021530, 2.93511
201406021540, 3.84234
201406021550, 4.52745
201406021600, 3.85276
201406021610, 5.64355
201406021620, 3.09397
201406021630, 5.29536
201406021640, 3.99967
201406021650, 6.03581
201406021700, 6.49327
201406021710, 5.27203
201406021720, 5.70573
201406021730, 5.22721
201406021740, 4.73882
201406021750, 4.03733
201406021800, 3.37305
201406021810, 3.16775
201406021820, 2.19922
201406021830, 2.57932
201406021840, 2.24436
201406021850, 1.23264
201406021900, 0.301432
201406021910, 0.444661
201406021920, 0.596788
201406021930, 0.503689
201406021940, 0.57487
201406021950, 0.329427
201406022000, 0.53125
201406022010, 0.832574
201406022020, 0.847114
201406022030, 0.805664
201406022040, 0.900282
201406022050, 0.732747
201406022100, 0.866862
201406022110, 0.908203
201406022120, 0.707357
201406022130, 1.3801
201406022140, 1.31901
201406022150, 0.798394
201406022200, 0.711589
201406022210, 0.33865
201406022220, 0.0768229
201406022230, 0.00661892
201406022240, 0.14388
201406022250, 0.0461155
201406022300, 0.00954861
201406022310, 0.015191
201406022320, 0.0301649
201406022330, 0.0322266
201406022340, 0.0330946
201406022350, 0.0150825
201406030000, 0.173937
201406030010, 0.429905
201406030020, 0.285482
201406030030, 0.744249
201406030040, 1.0574
201406030050, 0.677951
201406030100, 0.876085
201406030110, 1.6263
201406030120, 1.29036
201406030130, 1.26508
201406030140, 1.38553
201406030150, 0.760742
201406030200, 1.95486
201406030210, 1.10135
201406030220, 1.17242
201406030230, 1.39442
201406030240, 1.68251
201406030250, 2.05762
201406030300, 2.56185
201406030310, 2.56196
201406030320, 1.78309
201406030330, 1.68555
201406030340, 1.48329
201406030350, 1.14974
201406030400, 0.863715
201406030410, 1.39529
201406030420, 1.74848
201406030430, 2.12337
201406030440, 1.65734
201406030450, 1.27376
201406030500, 1.24859
201406030510, 1.1518
201406030520, 1.35688
201406030530, 1.0753
201406030540, 1.39844
201406030550, 1.48622
201406030600, 1.22059
201406030610, 1.27485
201406030620, 1.08626
201406030630, 1.44737
201406030640, 0.957357
201406030650, 0.882053
201406030700, 0.989909
